 Rainfall, Temperature, Ph,Crop, Production
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.935,25,3.3,Bajra,0.5
410.94171,25,3.3,Bajra,0.50031
410.9467,25,3.3,Bajra,0.50053
410.94862,25,3.3,Bajra,0.50062
410.95477,25,3.3,Bajra,0.5009
410.96174,25,3.3,Bajra,0.50122
410.99013,25,3.3,Bajra,0.50252
410.99595,25,3.3,Bajra,0.50279
410.99825,25,3.3,Bajra,0.50289
411.00009,25,3.3,Bajra,0.50298
411.00084,25,3.3,Bajra,0.50301
411.00236,25,3.3,Bajra,0.50308
411.01098,25,3.3,Bajra,0.50347
411.04221,25,3.3,Bajra,0.5049
411.05195,25,3.3,Bajra,0.50535
411.06835,25,3.3,Bajra,0.5061
411.07764,25,3.3,Bajra,0.50652
411.0808,25,3.3,Bajra,0.50667
411.08711,25,3.3,Bajra,0.50696
411.09348,25,3.3,Bajra,0.50725
411.09348,25,3.3,Bajra,0.50725
411.09821,25,3.3,Bajra,0.50746
411.09877,25,3.3,Bajra,0.50749
411.10773,25,3.3,Bajra,0.5079
411.12333,25,3.3,Bajra,0.50861
411.13382,25,3.3,Bajra,0.50909
411.1423,25,3.3,Bajra,0.50948
411.1537,25,3.3,Bajra,0.51
411.16766,25,3.3,Bajra,0.51064
411.178,25,3.3,Bajra,0.51111
411.1893,25,3.3,Bajra,0.51163
411.1893,25,3.3,Bajra,0.51163
411.21301,25,3.3,Bajra,0.51271
411.23054,25,3.3,Bajra,0.51351
411.24249,25,3.3,Bajra,0.51406
411.26899,25,3.3,Bajra,0.51527
411.27672,25,3.3,Bajra,0.51563
411.28774,25,3.3,Bajra,0.51613
411.29709,25,3.3,Bajra,0.51656
411.29757,25,3.3,Bajra,0.51658
411.3036,25,3.3,Bajra,0.51685
411.32554,25,3.3,Bajra,0.51786
411.33981,25,3.3,Bajra,0.51851
411.34,25,3.3,Bajra,0.51852
411.34,25,3.3,Bajra,0.51852
411.35558,25,3.3,Bajra,0.51923
411.3724,25,3.3,Bajra,0.52
411.3724,25,3.3,Bajra,0.52
411.38941,25,3.3,Bajra,0.52078
411.39011,25,3.3,Bajra,0.52081
411.39432,25,3.3,Bajra,0.521
411.39445,25,3.3,Bajra,0.52101
411.39588,25,3.3,Bajra,0.52107
411.40097,25,3.3,Bajra,0.52131
411.41043,25,3.3,Bajra,0.52174
411.41043,25,3.3,Bajra,0.52174
411.41642,25,3.3,Bajra,0.52201
411.42198,25,3.3,Bajra,0.52227
411.42463,25,3.3,Bajra,0.52239
411.43641,25,3.3,Bajra,0.52293
411.43969,25,3.3,Bajra,0.52308
411.43969,25,3.3,Bajra,0.52308
411.45571,25,3.3,Bajra,0.52381
411.45571,25,3.3,Bajra,0.52381
411.45571,25,3.3,Bajra,0.52381
411.49408,25,3.3,Bajra,0.52556
411.51053,25,3.3,Bajra,0.52632
411.52608,25,3.3,Bajra,0.52703
411.53145,25,3.3,Bajra,0.52727
411.53145,25,3.3,Bajra,0.52727
411.53786,25,3.3,Bajra,0.52757
411.5425,25,3.3,Bajra,0.52778
411.5425,25,3.3,Bajra,0.52778
411.54663,25,3.3,Bajra,0.52797
411.54933,25,3.3,Bajra,0.52809
411.55836,25,3.3,Bajra,0.5285
411.55986,25,3.3,Bajra,0.52857
411.57824,25,3.3,Bajra,0.52941
411.5911,25,3.3,Bajra,0.53
411.60893,25,3.3,Bajra,0.53082
411.61139,25,3.3,Bajra,0.53093
411.61458,25,3.3,Bajra,0.53107
411.61844,25,3.3,Bajra,0.53125
411.61844,25,3.3,Bajra,0.53125
411.61871,25,3.3,Bajra,0.53126
411.62217,25,3.3,Bajra,0.53142
411.62232,25,3.3,Bajra,0.53143
411.63298,25,3.3,Bajra,0.53191
411.64996,25,3.3,Bajra,0.53269
411.664,25,3.3,Bajra,0.53333
411.664,25,3.3,Bajra,0.53333
411.664,25,3.3,Bajra,0.53333
411.66687,25,3.3,Bajra,0.53346
411.67353,25,3.3,Bajra,0.53377
411.68331,25,3.3,Bajra,0.53422
411.69483,25,3.3,Bajra,0.53474
411.69573,25,3.3,Bajra,0.53478
411.69791,25,3.3,Bajra,0.53488
411.69791,25,3.3,Bajra,0.53488
411.73234,25,3.3,Bajra,0.53646
411.74643,25,3.3,Bajra,0.5371
411.76761,25,3.3,Bajra,0.53807
411.77615,25,3.3,Bajra,0.53846
411.77615,25,3.3,Bajra,0.53846
411.77615,25,3.3,Bajra,0.53846
411.78431,25,3.3,Bajra,0.53883
411.79655,25,3.3,Bajra,0.53939
411.79841,25,3.3,Bajra,0.53948
411.8098,25,3.3,Bajra,0.54
411.82162,25,3.3,Bajra,0.54054
411.83989,25,3.3,Bajra,0.54138
411.84758,25,3.3,Bajra,0.54173
411.86496,25,3.3,Bajra,0.54252
411.87229,25,3.3,Bajra,0.54286
411.87229,25,3.3,Bajra,0.54286
411.8762,25,3.3,Bajra,0.54304
411.89139,25,3.3,Bajra,0.54373
411.89836,25,3.3,Bajra,0.54405
411.89862,25,3.3,Bajra,0.54406
411.91792,25,3.3,Bajra,0.54494
411.92039,25,3.3,Bajra,0.54506
411.92909,25,3.3,Bajra,0.54545
411.92909,25,3.3,Bajra,0.54545
411.92909,25,3.3,Bajra,0.54545
411.92909,25,3.3,Bajra,0.54545
411.92909,25,3.3,Bajra,0.54545
411.93968,25,3.3,Bajra,0.54594
411.95221,25,3.3,Bajra,0.54651
411.96469,25,3.3,Bajra,0.54708
411.97643,25,3.3,Bajra,0.54762
411.98525,25,3.3,Bajra,0.54802
411.98964,25,3.3,Bajra,0.54822
412.00872,25,3.3,Bajra,0.5491
412.01748,25,3.3,Bajra,0.5495
412.02211,25,3.3,Bajra,0.54971
412.02764,25,3.3,Bajra,0.54996
412.0285,25,3.3,Bajra,0.55
412.0285,25,3.3,Bajra,0.55
412.0285,25,3.3,Bajra,0.55
412.0285,25,3.3,Bajra,0.55
412.0285,25,3.3,Bajra,0.55
412.0285,25,3.3,Bajra,0.55
412.02862,25,3.3,Bajra,0.55001
412.02898,25,3.3,Bajra,0.55002
412.02921,25,3.3,Bajra,0.55003
412.0315,25,3.3,Bajra,0.55014
412.03543,25,3.3,Bajra,0.55032
412.04079,25,3.3,Bajra,0.55056
412.0502,25,3.3,Bajra,0.55099
412.05048,25,3.3,Bajra,0.551
412.05082,25,3.3,Bajra,0.55102
412.05149,25,3.3,Bajra,0.55105
412.05587,25,3.3,Bajra,0.55125
412.05747,25,3.3,Bajra,0.55132
412.06621,25,3.3,Bajra,0.55172
412.07012,25,3.3,Bajra,0.5519
412.08191,25,3.3,Bajra,0.55244
412.08605,25,3.3,Bajra,0.55263
412.08605,25,3.3,Bajra,0.55263
412.10661,25,3.3,Bajra,0.55357
412.11526,25,3.3,Bajra,0.55397
412.11648,25,3.3,Bajra,0.55402
412.1194,25,3.3,Bajra,0.55416
412.13336,25,3.3,Bajra,0.55479
412.13464,25,3.3,Bajra,0.55485
412.13576,25,3.3,Bajra,0.5549
412.13885,25,3.3,Bajra,0.55505
412.14058,25,3.3,Bajra,0.55512
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.15,25,3.3,Bajra,0.55556
412.16343,25,3.3,Bajra,0.55617
412.1696,25,3.3,Bajra,0.55645
412.17674,25,3.3,Bajra,0.55678
412.18242,25,3.3,Bajra,0.55704
412.18316,25,3.3,Bajra,0.55707
412.18984,25,3.3,Bajra,0.55738
412.19167,25,3.3,Bajra,0.55746
412.19673,25,3.3,Bajra,0.55769
412.20116,25,3.3,Bajra,0.55789
412.20523,25,3.3,Bajra,0.55808
412.20651,25,3.3,Bajra,0.55814
412.20651,25,3.3,Bajra,0.55814
412.20651,25,3.3,Bajra,0.55814
412.20778,25,3.3,Bajra,0.5582
412.21358,25,3.3,Bajra,0.55846
412.21568,25,3.3,Bajra,0.55856
412.22792,25,3.3,Bajra,0.55912
412.23679,25,3.3,Bajra,0.55952
412.2376,26,3.3,Bajra,0.55956
412.24213,26,3.3,Bajra,0.55977
412.2472,26,3.3,Bajra,0.56
412.24925,26,3.3,Bajra,0.56009
412.24989,26,3.3,Bajra,0.56012
412.25311,26,3.3,Bajra,0.56027
412.27143,26,3.3,Bajra,0.56111
412.28739,26,3.3,Bajra,0.56184
412.28886,26,3.3,Bajra,0.5619
412.2917,26,3.3,Bajra,0.56203
412.30188,26,3.3,Bajra,0.5625
412.30188,26,3.3,Bajra,0.5625
412.30188,26,3.3,Bajra,0.5625
412.30188,26,3.3,Bajra,0.5625
412.32126,26,3.3,Bajra,0.56339
412.32281,26,3.3,Bajra,0.56346
412.33692,26,3.3,Bajra,0.5641
412.34248,26,3.3,Bajra,0.56436
412.39835,26,3.3,Bajra,0.56691
412.40272,26,3.3,Bajra,0.56711
412.40388,26,3.3,Bajra,0.56716
412.40579,26,3.3,Bajra,0.56725
412.4446,26,3.3,Bajra,0.56903
412.49714,26,3.3,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.49714,26,3.5,Bajra,0.57143
412.5089,26,3.5,Bajra,0.57197
412.52099,26,3.5,Bajra,0.57252
412.54257,26,3.5,Bajra,0.57351
412.54725,26,3.5,Bajra,0.57372
412.55448,26,3.5,Bajra,0.57405
412.56082,26,3.5,Bajra,0.57434
412.56133,26,3.5,Bajra,0.57436
412.56474,26,3.5,Bajra,0.57452
412.59182,26,3.5,Bajra,0.57576
412.60129,26,3.5,Bajra,0.57619
412.60305,26,3.5,Bajra,0.57627
412.60741,26,3.5,Bajra,0.57647
412.61231,26,3.5,Bajra,0.57669
412.64421,26,3.5,Bajra,0.57815
412.64502,26,3.5,Bajra,0.57819
412.66158,26,3.5,Bajra,0.57895
412.66158,26,3.5,Bajra,0.57895
412.66344,26,3.5,Bajra,0.57903
412.6686,26,3.5,Bajra,0.57927
412.6712,26,3.5,Bajra,0.57939
412.6854,26,3.5,Bajra,0.58004
412.68878,26,3.5,Bajra,0.58019
412.69871,26,3.5,Bajra,0.58065
412.70538,26,3.5,Bajra,0.58095
412.71431,26,3.5,Bajra,0.58136
412.71439,26,3.5,Bajra,0.58136
412.71477,26,3.5,Bajra,0.58138
412.71512,26,3.5,Bajra,0.5814
412.74782,26,3.5,Bajra,0.58289
412.74834,26,3.5,Bajra,0.58291
412.75384,26,3.5,Bajra,0.58317
412.7575,26,3.5,Bajra,0.58333
412.7575,26,3.5,Bajra,0.58333
412.7575,26,3.5,Bajra,0.58333
412.7575,26,3.5,Bajra,0.58333
412.7575,26,3.5,Bajra,0.58333
412.75887,26,3.5,Bajra,0.5834
412.76037,26,3.5,Bajra,0.58346
412.76325,26,3.5,Bajra,0.5836
412.77362,26,3.5,Bajra,0.58407
412.79005,26,3.5,Bajra,0.58482
412.79134,26,3.5,Bajra,0.58488
412.79189,26,3.5,Bajra,0.58491
412.79324,26,3.5,Bajra,0.58497
412.79355,26,3.5,Bajra,0.58498
412.79421,26,3.5,Bajra,0.58501
412.79519,26,3.5,Bajra,0.58506
412.79602,26,3.5,Bajra,0.58509
412.80086,26,3.5,Bajra,0.58532
412.80195,26,3.5,Bajra,0.58537
412.80278,26,3.5,Bajra,0.5854
412.80742,26,3.5,Bajra,0.58562
412.80957,26,3.5,Bajra,0.58571
412.81159,26,3.5,Bajra,0.58581
412.82034,26,3.5,Bajra,0.58621
412.8324,26,3.5,Bajra,0.58676
412.84185,26,3.5,Bajra,0.58719
412.84616,26,3.5,Bajra,0.58739
412.85507,26,3.5,Bajra,0.58779
412.86471,26,3.5,Bajra,0.58824
412.87019,26,3.5,Bajra,0.58849
412.87383,26,3.5,Bajra,0.58865
412.87632,26,3.5,Bajra,0.58877
412.87673,26,3.5,Bajra,0.58879
412.87894,26,3.5,Bajra,0.58889
412.88271,26,3.5,Bajra,0.58906
412.88557,26,3.5,Bajra,0.58919
412.89769,26,3.5,Bajra,0.58974
412.92036,26,3.5,Bajra,0.59078
412.92318,26,3.5,Bajra,0.59091
412.92664,26,3.5,Bajra,0.59107
412.99013,26,3.5,Bajra,0.59397
413.00536,26,3.5,Bajra,0.59467
413.01127,26,3.5,Bajra,0.59494
413.02894,26,3.5,Bajra,0.59574
413.02894,26,3.5,Bajra,0.59574
413.03788,26,3.5,Bajra,0.59615
413.04016,26,3.5,Bajra,0.59626
413.04292,26,3.5,Bajra,0.59638
413.04744,26,3.5,Bajra,0.59659
413.05145,26,3.5,Bajra,0.59677
413.05145,26,3.5,Bajra,0.59677
413.05145,26,3.5,Bajra,0.59677
413.05672,26,3.5,Bajra,0.59701
413.06519,26,3.5,Bajra,0.5974
413.06939,26,3.5,Bajra,0.59759
413.09414,26,3.5,Bajra,0.59873
413.0952,26,3.5,Bajra,0.59877
413.10154,26,3.5,Bajra,0.59906
413.10242,26,3.5,Bajra,0.5991
413.10255,26,3.5,Bajra,0.59911
413.10267,26,3.5,Bajra,0.59912
413.10298,26,3.5,Bajra,0.59913
413.10299,26,3.5,Bajra,0.59913
413.10302,26,3.5,Bajra,0.59913
413.10319,26,3.5,Bajra,0.59914
413.10386,26,3.5,Bajra,0.59917
413.11055,26,3.5,Bajra,0.59948
413.11491,26,3.5,Bajra,0.59968
413.11794,26,3.5,Bajra,0.59981
413.11803,26,3.5,Bajra,0.59982
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.122,26,3.5,Bajra,0.6
413.12265,26,3.5,Bajra,0.60003
413.13044,26,3.5,Bajra,0.60039
413.13597,26,3.5,Bajra,0.60064
413.14617,26,3.5,Bajra,0.6011
413.16078,26,3.5,Bajra,0.60177
413.16088,26,3.5,Bajra,0.60178
413.16158,26,3.5,Bajra,0.60181
413.16557,26,3.5,Bajra,0.60199
413.16627,26,3.5,Bajra,0.60202
413.17199,26,3.5,Bajra,0.60229
413.1846,26,3.5,Bajra,0.60286
413.19457,26,3.5,Bajra,0.60332
413.19672,26,3.5,Bajra,0.60342
413.20031,26,3.5,Bajra,0.60358
413.21813,26,3.5,Bajra,0.6044
413.21856,26,3.5,Bajra,0.60442
413.22773,26,3.5,Bajra,0.60483
413.23439,26,3.5,Bajra,0.60514
413.23453,26,3.5,Bajra,0.60515
413.2347,26,3.5,Bajra,0.60515
413.2353,26,3.5,Bajra,0.60518
413.25455,26,3.5,Bajra,0.60606
413.26165,26,3.5,Bajra,0.60639
413.26541,26,3.5,Bajra,0.60656
413.27879,26,3.5,Bajra,0.60717
413.29286,26,3.5,Bajra,0.60781
413.30351,26,3.5,Bajra,0.6083
413.31217,26,3.5,Bajra,0.6087
413.31217,26,3.5,Bajra,0.6087
413.31217,26,3.5,Bajra,0.6087
413.31217,26,3.5,Bajra,0.6087
413.31749,26,3.5,Bajra,0.60894
413.32594,26,3.5,Bajra,0.60932
413.3328,26,3.5,Bajra,0.60964
413.34824,26,3.5,Bajra,0.61034
413.3488,26,3.5,Bajra,0.61037
413.35155,26,3.5,Bajra,0.6105
413.35159,26,3.5,Bajra,0.6105
413.35221,26,3.5,Bajra,0.61053
413.35843,26,3.5,Bajra,0.61081
413.36093,26,3.5,Bajra,0.61093
413.36124,26,3.5,Bajra,0.61094
413.36167,26,3.5,Bajra,0.61096
413.36233,26,3.5,Bajra,0.61099
413.365,26,3.5,Bajra,0.61111
413.365,26,3.5,Bajra,0.61111
413.365,26,3.5,Bajra,0.61111
413.365,26,3.5,Bajra,0.61111
413.36888,26,3.5,Bajra,0.61129
413.39538,26,3.5,Bajra,0.6125
413.40182,26,3.5,Bajra,0.61279
413.40419,26,3.5,Bajra,0.6129
413.40419,26,3.5,Bajra,0.6129
413.40419,26,3.5,Bajra,0.6129
413.40686,26,3.5,Bajra,0.61303
413.4069,26,3.5,Bajra,0.61303
413.40882,26,3.5,Bajra,0.61311
413.42023,26,3.5,Bajra,0.61364
413.44239,26,3.5,Bajra,0.61465
413.45662,26,3.5,Bajra,0.6153
413.45675,26,3.5,Bajra,0.61531
413.45846,26,3.5,Bajra,0.61538
413.45846,26,3.5,Bajra,0.61538
413.47216,26,3.5,Bajra,0.61601
413.47708,26,3.5,Bajra,0.61624
413.48151,26,3.5,Bajra,0.61644
413.49426,26,3.5,Bajra,0.61702
413.49426,26,3.5,Bajra,0.61702
413.49426,26,3.5,Bajra,0.61702
413.51385,26,3.5,Bajra,0.61792
413.51424,26,3.5,Bajra,0.61793
413.51714,26,3.5,Bajra,0.61807
413.52187,26,3.5,Bajra,0.61828
413.52259,26,3.5,Bajra,0.61832
413.52407,26,3.5,Bajra,0.61838
413.52666,26,3.5,Bajra,0.6185
413.53857,26,3.5,Bajra,0.61905
413.53857,26,3.5,Bajra,0.61905
413.54153,26,3.5,Bajra,0.61918
413.54426,26,3.5,Bajra,0.61931
413.54989,26,3.5,Bajra,0.61957
413.55565,26,3.5,Bajra,0.61983
413.56494,26,3.5,Bajra,0.62025
413.57048,26,3.5,Bajra,0.62051
413.57756,26,3.5,Bajra,0.62083
413.57901,26,3.5,Bajra,0.6209
413.58242,26,3.5,Bajra,0.62105
413.59486,26,3.5,Bajra,0.62162
413.59486,26,3.5,Bajra,0.62162
413.61717,26,3.5,Bajra,0.62264
413.61761,26,3.5,Bajra,0.62266
413.64282,26,3.5,Bajra,0.62381
413.66502,26,3.5,Bajra,0.62483
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.66875,26,3.5,Bajra,0.625
413.67721,26,3.5,Bajra,0.62539
413.68962,26,3.5,Bajra,0.62595
413.69087,26,3.5,Bajra,0.62601
413.69144,26,3.5,Bajra,0.62604
413.69157,26,3.5,Bajra,0.62604
413.71199,26,3.5,Bajra,0.62698
413.7207,26,3.5,Bajra,0.62738
413.75159,26,3.5,Bajra,0.62879
413.7533,26,3.5,Bajra,0.62887
413.75694,25,3.5,Bajra,0.62903
413.76037,25,3.5,Bajra,0.62919
413.77734,25,3.5,Bajra,0.62997
413.7811,24.5,3.5,Bajra,0.63014
413.78619,25.6,3.5,Bajra,0.63037
413.78761,24.4,3.7,Bajra,0.63043
413.78884,26,3.7,Bajra,0.63049
413.79388,26,3.7,Bajra,0.63072
413.80007,26,3.7,Bajra,0.631
413.81263,26,3.7,Bajra,0.63158
413.81481,26,3.7,Bajra,0.63168
413.81576,26,3.7,Bajra,0.63172
413.82586,26,3.7,Bajra,0.63218
413.83329,26,3.7,Bajra,0.63252
413.851,26,3.7,Bajra,0.63333
413.851,26,3.7,Bajra,0.63333
413.851,26,3.7,Bajra,0.63333
413.851,26,3.7,Bajra,0.63333
413.8524,26,3.7,Bajra,0.6334
413.85757,26,3.7,Bajra,0.63363
413.85858,26,3.7,Bajra,0.63368
413.86426,26,3.7,Bajra,0.63394
413.86536,26,3.7,Bajra,0.63399
413.86878,26,3.7,Bajra,0.63415
413.86878,26,3.7,Bajra,0.63415
413.86878,26,3.7,Bajra,0.63415
413.87183,26,3.7,Bajra,0.63429
413.87609,26,3.7,Bajra,0.63448
413.87835,26,3.7,Bajra,0.63458
413.87961,26,3.7,Bajra,0.63464
413.91585,26,3.7,Bajra,0.6363
413.91727,26,3.7,Bajra,0.63636
413.91727,26,3.7,Bajra,0.63636
413.91727,26,3.7,Bajra,0.63636
413.92817,26,3.7,Bajra,0.63686
413.93137,26,3.7,Bajra,0.63701
413.95595,26,3.7,Bajra,0.63813
413.95957,26,3.7,Bajra,0.6383
413.96832,26,3.7,Bajra,0.6387
413.9725,26,3.7,Bajra,0.63889
413.98177,26,3.7,Bajra,0.63931
413.9892,26,3.7,Bajra,0.63965
413.99322,26,3.7,Bajra,0.63984
413.9968,26,3.7,Bajra,0.64
413.9972,26,3.7,Bajra,0.64002
414.08004,26,3.7,Bajra,0.64381
414.08576,26,3.7,Bajra,0.64407
414.08685,26,3.7,Bajra,0.64412
414.08992,26,3.7,Bajra,0.64426
414.10968,26,3.7,Bajra,0.64516
414.13138,26,3.7,Bajra,0.64615
414.13574,26,3.7,Bajra,0.64635
414.14941,26,3.7,Bajra,0.64698
414.15118,26,3.7,Bajra,0.64706
414.15118,26,3.7,Bajra,0.64706
414.15302,26,3.7,Bajra,0.64714
414.1545,26,3.7,Bajra,0.64721
414.16216,26,3.7,Bajra,0.64756
414.17295,26,3.7,Bajra,0.64805
414.175,26,3.7,Bajra,0.64815
414.17945,26,3.7,Bajra,0.64835
414.1999,26,3.7,Bajra,0.64929
414.20752,26,3.7,Bajra,0.64964
414.2155,26,3.7,Bajra,0.65
414.22518,26,3.7,Bajra,0.65044
414.23752,26,3.7,Bajra,0.65101
414.25409,26,3.7,Bajra,0.65176
414.256,26,3.7,Bajra,0.65185
414.26186,26,3.7,Bajra,0.65212
414.26304,26,3.7,Bajra,0.65217
414.26304,26,3.7,Bajra,0.65217
414.26304,26,3.7,Bajra,0.65217
414.28114,26,3.7,Bajra,0.653
414.2884,26,3.7,Bajra,0.65333
414.29962,26,3.7,Bajra,0.65385
414.29962,26,3.7,Bajra,0.65385
414.31203,26,3.7,Bajra,0.65441
414.31491,26,3.7,Bajra,0.65455
414.31777,26,3.7,Bajra,0.65468
414.32761,26,3.7,Bajra,0.65513
414.32862,26,3.7,Bajra,0.65517
414.32862,26,3.7,Bajra,0.65517
414.32862,26,3.7,Bajra,0.65517
414.34209,26,3.7,Bajra,0.65579
414.34484,26,3.7,Bajra,0.65591
414.34529,26,3.7,Bajra,0.65593
414.34826,26,3.7,Bajra,0.65607
414.34881,26,3.7,Bajra,0.6561
414.35309,26,3.7,Bajra,0.65629
414.35341,26,3.7,Bajra,0.65631
414.37171,26,3.7,Bajra,0.65714
414.38098,26,3.7,Bajra,0.65757
414.38272,26,3.7,Bajra,0.65765
414.38816,26,3.7,Bajra,0.65789
414.39511,26,3.7,Bajra,0.65821
414.39761,26,3.7,Bajra,0.65833
414.41432,26,3.7,Bajra,0.65909
414.41831,26,3.7,Bajra,0.65927
414.42238,26,3.7,Bajra,0.65946
414.42331,26,3.7,Bajra,0.6595
414.44107,26,3.7,Bajra,0.66031
414.45265,26,3.7,Bajra,0.66084
414.45307,26,3.7,Bajra,0.66086
414.45502,26,3.7,Bajra,0.66095
414.46785,26,3.7,Bajra,0.66154
414.47628,26,3.7,Bajra,0.66192
414.47876,26,3.7,Bajra,0.66204
414.49902,26,3.7,Bajra,0.66296
414.49945,26,3.7,Bajra,0.66298
414.50782,26,3.7,Bajra,0.66337
414.50914,26,3.7,Bajra,0.66343
414.5195,26,3.7,Bajra,0.6639
414.52172,26,3.7,Bajra,0.664
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58,26,3.7,Bajra,0.66667
414.58177,26,3.7,Bajra,0.66675
414.59947,26,3.7,Bajra,0.66756
414.62489,26,3.7,Bajra,0.66872
414.63246,26,3.7,Bajra,0.66907
414.6336,26,3.7,Bajra,0.66912
414.64509,26,3.7,Bajra,0.66964
414.65515,26,3.7,Bajra,0.6701
414.65856,26,3.7,Bajra,0.67026
414.67906,26,3.7,Bajra,0.6712
414.69806,26,3.7,Bajra,0.67206
414.70325,26,3.7,Bajra,0.6723
414.70552,26,3.7,Bajra,0.67241
414.72019,26,3.7,Bajra,0.67308
414.72698,26,3.7,Bajra,0.67339
414.72878,26,3.7,Bajra,0.67347
414.73227,26,3.7,Bajra,0.67363
414.73621,26,3.7,Bajra,0.67381
414.74534,26,3.7,Bajra,0.67423
414.74741,26,3.7,Bajra,0.67432
414.78197,26,3.7,Bajra,0.6759
414.80966,26,3.7,Bajra,0.67717
414.82348,26,3.7,Bajra,0.6778
414.827,26,3.7,Bajra,0.67796
414.82712,26,3.7,Bajra,0.67797
414.83155,26,3.7,Bajra,0.67817
414.8505,26,3.7,Bajra,0.67904
414.8716,26,3.7,Bajra,0.68
